tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2023-580,Australian Open,Hard,128,G,20230116,128,202103,28,,Francisco Cerundolo,R,185,ARG,24.4,105550,,,Guido Pella,L,185,ARG,32.6,6-4 6-4 6-3,5,R128,126,6,3,95,64,48,16,15,4,5,0,0,85,58,36,14,14,2,7,29,1383,,
2023-580,Australian Open,Hard,128,G,20230116,129,144895,,,Corentin Moutet,L,178,FRA,23.7,200059,WC,,Yibing Wu,R,183,CHN,23.2,6-4 5-7 6-2 4-6 7-5,5,R128,254,2,3,168,128,82,22,26,5,10,3,2,164,107,69,27,26,12,19,62,790,114,494
2023-580,Australian Open,Hard,128,G,20230116,130,144684,,,Alex Molcan,L,178,SVK,25.1,104527,,,Stan Wawrinka,R,183,SUI,37.8,6-7(3) 6-3 1-6 7-6(2) 6-4,5,R128,262,7,4,154,90,52,37,25,7,16,16,4,172,99,72,23,25,14,23,53,850,139,412
2023-580,Australian Open,Hard,128,G,20230116,131,200000,6,,Felix Auger Aliassime,R,193,CAN,22.4,105577,,,Vasek Pospisil,R,193,CAN,32.5,1-6 7-6(4) 7-6(3) 6-3,5,R128,238,13,7,130,78,59,26,20,1,5,14,7,147,95,66,26,20,9,12,7,3895,99,560
2023-580,Australian Open,Hard,128,G,20230116,132,126094,5,,Andrey Rublev,R,188,RUS,25.2,106233,WC,,Dominic Thiem,R,185,AUT,29.3,6-3 6-4 6-2,5,R128,130,7,3,88,59,48,13,14,2,2,4,0,88,52,30,21,13,12,16,6,3930,98,561
2023-580,Australian Open,Hard,128,G,20230116,133,200325,,,Emil Ruusuvuori,R,188,FIN,23.7,126845,Q,,Max Purcell,R,185,AUS,24.7,4-6 6-3 6-4 7-6(11),5,R128,221,10,4,140,95,70,26,21,6,8,21,5,141,89,71,16,20,8,11,46,941,205,268
2023-580,Australian Open,Hard,128,G,20230116,134,104871,,,Jeremy Chardy,R,188,FRA,35.9,123755,,,Daniel Elahi Galan,R,191,COL,26.5,1-6 7-5 6-1 6-4,5,R128,199,7,14,157,96,65,26,18,21,26,2,4,122,73,45,22,18,10,17,,,70,735
2023-580,Australian Open,Hard,128,G,20230116,135,105554,25,,Daniel Evans,R,175,GBR,32.6,105487,,,Facundo Bagnis,L,183,ARG,32.8,6-4 4-6 6-4 6-4,5,R128,209,5,6,109,70,52,24,20,3,6,11,3,137,93,58,22,20,5,10,30,1380,91,595
2023-580,Australian Open,Hard,128,G,20230116,136,106045,LL,,Denis Kudla,R,180,USA,30.4,126128,,,Roman Safiullin,R,185,RUS,25.4,3-6 7-5 7-6(6) 6-3,5,R128,182,12,2,116,72,58,22,21,4,7,16,5,128,76,56,26,21,2,7,108,522,97,563
2023-580,Australian Open,Hard,128,G,20230116,137,200005,,,Ugo Humbert,L,188,FRA,24.5,104755,,,Richard Gasquet,R,185,FRA,36.5,6-3 6-4 6-3,5,R128,118,12,3,84,53,42,17,14,3,4,2,1,80,48,29,15,14,8,13,106,523,42,990
2023-580,Australian Open,Hard,128,G,20230116,138,202195,,,Maxime Cressy,R,198,USA,25.6,105077,,,Albert Ramos,L,188,ESP,34.9,7-6(2) 7-5 3-6 6-3,5,R128,203,34,11,120,77,65,27,21,3,4,5,3,124,77,58,29,21,5,7,41,992,37,1075
2023-580,Australian Open,Hard,128,G,20230116,139,208029,9,,Holger Rune,R,185,DEN,19.7,105936,,,Filip Krajinovic,R,185,SRB,30.8,6-2 6-3 6-4,5,R128,123,11,4,83,56,40,14,14,6,8,4,3,94,62,40,10,13,6,13,10,2876,54,845
2023-580,Australian Open,Hard,128,G,20230116,140,105807,14,,Pablo Carreno Busta,R,188,ESP,31.5,106398,,,Pedro Cachin,R,185,ARG,27.7,7-6(4) 6-1 7-6(3),5,R128,128,15,3,93,59,53,22,16,2,2,12,1,97,59,48,18,15,4,6,15,2420,58,809
2023-580,Australian Open,Hard,128,G,20230116,141,126127,,,Benjamin Bonzi,R,185,FRA,26.6,208233,Q,,Mattia Bellucci,L,,ITA,21.6,4-6 6-3 7-6(5) 6-4,5,R128,196,15,3,149,88,65,34,21,12,15,9,7,122,72,58,24,20,3,7,48,911,152,374
2023-580,Australian Open,Hard,128,G,20230116,142,105173,,,Adrian Mannarino,L,183,FRA,34.5,104545,,,John Isner,R,206,USA,37.7,6-7(5) 7-6(8) 6-2 6-2,5,R128,183,14,4,119,76,70,24,20,3,3,21,2,128,90,67,19,20,5,9,45,971,43,980
2023-580,Australian Open,Hard,128,G,20230116,143,200282,22,,Alex De Minaur,R,183,AUS,23.9,200318,Q,,Yu Hsiou Hsu,U,,TPE,23.7,6-2 6-2 6-3,5,R128,121,8,1,63,35,30,20,13,1,1,3,2,102,74,43,10,12,8,14,24,1710,209,265
2023-580,Australian Open,Hard,128,G,20230116,144,105777,27,,Grigor Dimitrov,R,188,BUL,31.6,106234,,,Aslan Karatsev,R,185,RUS,29.3,7-6(3) 7-5 6-2,5,R128,139,15,4,86,57,49,20,16,1,1,9,11,114,66,50,18,16,8,11,28,1395,82,635
2023-580,Australian Open,Hard,128,G,20230116,145,111513,,,Laslo Djere,R,188,SRB,27.6,200267,Q,,Zizou Bergs,R,185,BEL,23.6,6-4 1-6 6-4 6-1,5,R128,158,7,1,102,58,39,24,17,5,9,7,5,107,65,47,14,17,7,13,68,758,130,428
2023-580,Australian Open,Hard,128,G,20230116,146,111505,Q,,Enzo Couacaud,R,183,FRA,27.8,106198,,,Hugo Dellien,R,180,BOL,29.5,6-4 7-5 6-0,5,R128,111,4,1,80,47,37,18,14,2,4,1,4,88,62,34,11,14,6,13,191,302,131,425
2023-580,Australian Open,Hard,128,G,20230116,147,104925,4,,Novak Djokovic,R,188,SRB,35.6,106148,,,Roberto Carballes Baena,R,183,ESP,29.8,6-3 6-4 6-0,5,R128,122,9,1,70,45,39,16,13,3,3,4,1,78,39,26,14,12,4,9,5,5070,75,695
2023-580,Australian Open,Hard,128,G,20230116,148,126203,8,,Taylor Fritz,R,193,USA,25.2,105932,,,Nikoloz Basilashvili,R,185,GEO,30.8,6-4 6-2 4-6 7-5,5,R128,144,32,2,101,67,56,20,20,2,4,9,11,125,68,50,26,20,3,8,9,3545,90,595
2023-580,Australian Open,Hard,128,G,20230116,149,200615,WC,,Alexei Popyrin,R,196,AUS,23.4,202358,,,Chun Hsin Tseng,R,175,TPE,21.4,4-6 7-6(5) 6-7(5) 7-6(4) 6-1,5,R128,266,31,4,174,114,95,31,27,9,10,2,7,197,121,91,37,26,12,14,113,506,115,490
2023-580,Australian Open,Hard,128,G,20230116,150,210097,,,Ben Shelton,L,,USA,20.2,111190,,,Zhizhen Zhang,R,193,CHN,26.2,4-6 6-3 6-2 2-6 7-6(4),5,R128,211,18,8,143,81,66,36,24,5,8,12,2,149,94,72,26,23,3,6,89,604,96,567
2023-580,Australian Open,Hard,128,G,20230116,151,111797,Q,,Nicolas Jarry,R,198,CHI,27.2,200175,26,,Miomir Kecmanovic,R,183,SRB,23.3,6-3 6-4 7-6(3),5,R128,121,21,0,81,58,49,19,16,0,0,5,2,94,52,38,23,15,1,3,154,370,27,1445
2023-580,Australian Open,Hard,128,G,20230116,152,106043,23,,Diego Schwartzman,R,170,ARG,30.4,208071,Q,,Oleksii Krutykh,R,,UKR,22.8,6-4 6-7(6) 6-3 7-6(5),5,R128,235,8,4,152,103,70,29,22,14,16,9,3,139,69,51,36,21,8,12,26,1550,188,308
2023-580,Australian Open,Hard,128,G,20230116,153,200670,,,J J Wolf,R,183,USA,24.0,111442,,,Jordan Thompson,R,183,AUS,28.7,6-3 3-6 6-4 7-5,5,R128,204,17,5,130,89,65,22,20,9,11,19,3,137,84,61,21,20,8,12,67,758,88,604
2023-580,Australian Open,Hard,128,G,20230116,154,111581,LL,,Michael Mmoh,R,188,USA,25.0,106362,Q,,Laurent Lokoli,R,188,FRA,28.2,4-6 2-6 7-6(7) 6-4 6-2,5,R128,263,9,6,142,82,57,31,24,3,9,11,8,145,91,64,25,24,5,11,107,523,175,326
2023-580,Australian Open,Hard,128,G,20230116,155,100644,12,,Alexander Zverev,R,198,GER,25.7,122669,LL,,Juan Pablo Varillas,R,185,PER,27.2,4-6 6-1 5-7 7-6(3) 6-4,5,R128,246,21,5,145,107,89,16,26,3,7,15,0,178,109,76,34,25,13,18,13,2560,103,546
2023-580,Australian Open,Hard,128,G,20230116,156,104918,,,Andy Murray,R,190,GBR,35.6,126610,13,,Matteo Berrettini,R,196,ITA,26.7,6-3 6-3 4-6 6-7(7) 7-6(6),5,R128,289,10,2,172,120,86,35,26,4,5,31,1,155,108,90,20,26,2,5,66,770,14,2490
2023-580,Australian Open,Hard,128,G,20230116,157,106423,,,Thanasi Kokkinakis,R,196,AUS,26.7,104926,,,Fabio Fognini,R,178,ITA,35.6,6-1 6-2 6-2,5,R128,105,14,1,64,49,42,7,12,2,2,4,2,66,46,26,7,11,5,11,159,362,57,823
2023-580,Australian Open,Hard,128,G,20230116,158,200587,Q,,Brandon Holt,R,,USA,24.7,126846,Q,,Aleksandar Vukic,R,188,AUS,26.7,6-4 1-6 6-3 3-6 6-3,5,R128,196,4,2,143,96,65,25,22,4,8,19,3,141,90,63,28,22,8,12,215,255,146,384
2023-580,Australian Open,Hard,128,G,20230116,159,105138,24,,Roberto Bautista Agut,R,183,ESP,34.7,105311,,,Joao Sousa,R,185,POR,33.7,6-3 6-2 6-2,5,R128,111,6,4,77,50,39,17,13,4,4,4,0,66,48,29,6,12,1,6,25,1675,81,644
2023-580,Australian Open,Hard,128,G,20230116,160,200221,30,,Alejandro Davidovich Fokina,R,183,ESP,23.6,122330,,,Alexander Bublik,R,196,KAZ,25.5,6-0 6-7(3) 3-6 6-4 6-3,5,R128,192,7,3,138,96,69,26,23,4,6,20,16,136,74,58,27,23,7,13,32,1325,36,1130
2023-580,Australian Open,Hard,128,G,20230116,161,126205,,,Tommy Paul,R,185,USA,25.6,105526,Q,,Jan Lennard Struff,R,193,GER,32.7,6-1 7-6(6) 6-2,5,R128,103,20,1,79,54,45,15,14,2,3,8,6,79,43,30,13,13,5,10,35,1160,167,351
2023-580,Australian Open,Hard,128,G,20230116,162,202385,,,Jenson Brooksby,R,188,USA,22.2,106331,,,Christopher Oconnell,R,183,AUS,28.6,3-6 6-2 6-3 6-2,5,R128,143,9,2,103,68,52,20,17,4,5,8,4,104,57,36,25,17,6,11,39,1010,80,648
2023-580,Australian Open,Hard,128,G,20230116,163,134770,2,,Casper Ruud,R,183,NOR,24.0,207830,,,Tomas Machac,R,183,CZE,22.2,6-3 7-6(6) 6-7(5) 6-3,5,R128,195,11,3,133,87,60,33,21,3,4,10,1,152,97,72,21,21,9,13,3,5720,110,512
2023-580,Australian Open,Hard,128,G,20230116,164,111456,,,Mackenzie Mcdonald,R,178,USA,27.7,104745,1,,Rafael Nadal,L,185,ESP,36.6,6-4 6-4 7-5,5,R64,152,14,2,95,63,43,20,16,2,4,6,2,102,65,40,18,16,3,8,65,775,2,5770
2023-580,Australian Open,Hard,128,G,20230116,165,106415,31,,Yoshihito Nishioka,L,170,JPN,27.3,207494,Q,,Dalibor Svrcina,R,,CZE,20.2,6-3 6-4 6-2,5,R64,107,2,1,77,51,33,20,14,1,3,1,6,91,73,40,6,13,7,13,33,1212,216,249
2023-580,Australian Open,Hard,128,G,20230116,166,111575,18,,Karen Khachanov,R,198,RUS,26.6,106186,WC,,Jason Kubler,R,178,AUS,29.6,6-4 5-7 6-4 6-2,5,R64,173,15,2,117,81,64,18,20,3,5,14,2,123,86,57,20,20,4,9,20,1885,84,633
2023-580,Australian Open,Hard,128,G,20230116,167,126207,16,,Frances Tiafoe,R,188,USA,24.9,209992,Q,,Juncheng Shang,L,,CHN,17.9,6-4 6-4 6-1,5,R64,118,20,1,78,50,39,18,14,4,4,1,3,97,62,35,18,13,11,16,17,2260,194,289
2023-580,Australian Open,Hard,128,G,20230116,168,128034,10,,Hubert Hurkacz,R,196,POL,25.9,132283,,,Lorenzo Sonego,R,191,ITA,27.6,3-6 7-6(3) 2-6 6-3 6-3,5,R64,233,9,6,151,99,78,16,24,5,10,5,7,156,98,67,29,23,12,17,11,2860,47,925
2023-580,Australian Open,Hard,128,G,20230116,169,133430,20,,Denis Shapovalov,L,185,CAN,23.7,106121,,,Taro Daniel,R,191,JPN,29.9,6-3 7-6(3) 7-5,5,R64,165,9,9,99,55,43,23,17,5,8,2,5,116,71,41,23,16,3,9,22,1830,94,572
2023-580,Australian Open,Hard,128,G,20230116,170,200624,29,,Sebastian Korda,R,196,USA,22.5,133297,Q,,Yosuke Watanuki,R,180,JPN,24.7,6-2 7-5 6-4,5,R64,147,10,2,119,71,49,27,15,15,17,6,5,95,46,32,20,15,2,8,31,1325,138,413
2023-580,Australian Open,Hard,128,G,20230116,171,106421,7,,Daniil Medvedev,R,198,RUS,26.9,105357,WC,,John Millman,R,183,AUS,33.5,7-5 6-2 6-2,5,R64,139,10,3,98,67,50,10,14,4,7,0,1,81,53,28,10,14,5,13,8,3860,140,410
2023-580,Australian Open,Hard,128,G,20230116,172,126774,3,,Stefanos Tsitsipas,R,193,GRE,24.4,208014,WC,,Rinky Hijikata,U,,AUS,21.8,6-3 6-0 6-2,5,R64,92,6,1,71,47,37,16,12,5,5,3,0,56,34,17,10,11,3,9,4,5715,169,344
2023-580,Australian Open,Hard,128,G,20230116,173,134868,,,Tallon Griekspoor,R,188,NED,26.5,122298,32,,Botic Van De Zandschulp,R,188,NED,27.2,6-4 6-4 6-4,5,R64,124,9,2,96,69,51,15,15,3,4,8,2,86,55,35,17,15,1,5,63,789,34,1205
2023-580,Australian Open,Hard,128,G,20230116,174,105916,,,Marton Fucsovics,R,188,HUN,30.9,144750,,,Lloyd Harris,R,193,RSA,25.8,6-2 6-3 5-7 6-4,5,R64,185,3,2,122,79,62,24,20,8,9,5,2,122,71,44,28,19,7,11,78,687,186,310
2023-580,Australian Open,Hard,128,G,20230116,175,206173,15,,Jannik Sinner,R,188,ITA,21.4,144869,,,Tomas Martin Etcheverry,R,196,ARG,23.4,6-3 6-2 6-2,5,R64,104,6,3,68,42,37,16,13,0,0,6,1,65,40,24,11,12,0,5,16,2375,79,649
2023-580,Australian Open,Hard,128,G,20230116,176,111815,11,,Cameron Norrie,L,188,GBR,27.4,106005,,,Constant Lestienne,R,180,FRA,30.6,6-3 3-6 7-6(2) 6-3,5,R64,193,17,3,136,89,59,27,20,9,14,0,2,139,106,67,12,19,7,13,12,2680,55,842
2023-580,Australian Open,Hard,128,G,20230116,177,208103,,,Jiri Lehecka,R,185,CZE,21.1,111153,WC,,Christopher Eubanks,R,201,USA,26.6,6-4 6-4 3-6 6-3,5,R64,139,4,2,111,77,55,16,19,3,6,8,0,99,72,51,16,19,5,10,71,717,116,487
2023-580,Australian Open,Hard,128,G,20230116,178,202103,28,,Francisco Cerundolo,R,185,ARG,24.4,144895,,,Corentin Moutet,L,178,FRA,23.7,3-6 6-4 6-2 7-5,5,R64,191,2,5,111,71,53,17,20,3,7,1,3,147,100,56,23,19,8,15,29,1383,62,790
2023-580,Australian Open,Hard,128,G,20230116,179,200000,6,,Felix Auger Aliassime,R,193,CAN,22.4,144684,,,Alex Molcan,L,178,SVK,25.1,3-6 3-6 6-3 6-2 6-2,5,R64,182,23,5,110,70,61,21,22,2,5,4,5,121,74,56,21,21,6,11,7,3895,53,850
2023-580,Australian Open,Hard,128,G,20230116,180,126094,5,,Andrey Rublev,R,188,RUS,25.2,200325,,,Emil Ruusuvuori,R,188,FIN,23.7,6-2 6-4 6-7(2) 6-3,5,R64,162,16,3,138,94,72,21,20,8,9,9,2,122,79,55,21,19,9,14,6,3930,46,941
2023-580,Australian Open,Hard,128,G,20230116,181,105554,25,,Daniel Evans,R,175,GBR,32.6,104871,,,Jeremy Chardy,R,188,FRA,35.9,6-4 6-4 6-1,5,R64,118,8,0,71,44,36,17,14,1,2,6,5,82,62,36,10,13,5,11,30,1380,,
2023-580,Australian Open,Hard,128,G,20230116,182,200005,,,Ugo Humbert,L,188,FRA,24.5,106045,LL,,Denis Kudla,R,180,USA,30.4,6-2 6-7(5) 6-2 6-4,5,R64,174,18,2,123,82,62,21,19,6,7,5,5,121,73,47,22,19,7,13,106,523,108,522
2023-580,Australian Open,Hard,128,G,20230116,183,208029,9,,Holger Rune,R,185,DEN,19.7,202195,,,Maxime Cressy,R,198,USA,25.6,7-5 6-4 6-4,5,R64,127,10,5,92,61,52,15,16,1,2,10,14,84,47,37,17,16,3,7,10,2876,41,992
2023-580,Australian Open,Hard,128,G,20230116,184,126127,,,Benjamin Bonzi,R,185,FRA,26.6,105807,14,,Pablo Carreno Busta,R,188,ESP,31.5,4-6 4-6 7-6(5) 6-1 7-6(4),5,R64,251,15,2,176,117,89,33,26,15,18,12,2,187,122,87,34,25,17,21,48,911,15,2420
2023-580,Australian Open,Hard,128,G,20230116,185,200282,22,,Alex De Minaur,R,183,AUS,23.9,105173,,,Adrian Mannarino,L,183,FRA,34.5,7-6(3) 4-6 6-4 6-1,5,R64,208,3,5,122,68,49,30,20,2,6,2,3,123,83,51,19,19,3,9,24,1710,45,971
2023-580,Australian Open,Hard,128,G,20230116,186,105777,27,,Grigor Dimitrov,R,188,BUL,31.6,111513,,,Laslo Djere,R,188,SRB,27.6,6-3 6-2 6-0,5,R64,94,9,2,62,37,32,16,12,0,0,4,7,73,35,22,13,11,6,12,28,1395,68,758
2023-580,Australian Open,Hard,128,G,20230116,187,104925,4,,Novak Djokovic,R,188,SRB,35.6,111505,Q,,Enzo Couacaud,R,183,FRA,27.8,6-1 6-7(5) 6-2 6-0,5,R64,184,9,6,106,64,54,24,17,1,1,7,2,140,92,53,20,16,14,21,5,5070,191,302
2023-580,Australian Open,Hard,128,G,20230116,188,200615,WC,,Alexei Popyrin,R,196,AUS,23.4,126203,8,,Taylor Fritz,R,193,USA,25.2,6-7(4) 7-6(2) 6-4 6-7(6) 6-2,5,R64,242,19,8,163,106,92,31,27,1,2,21,3,176,117,88,31,27,7,11,113,506,9,3545
2023-580,Australian Open,Hard,128,G,20230116,189,210097,,,Ben Shelton,L,,USA,20.2,111797,Q,,Nicolas Jarry,R,198,CHI,27.2,7-6(3) 7-6(3) 7-5,5,R64,158,8,6,104,60,49,31,18,0,1,10,3,107,72,57,20,18,5,7,89,604,154,370
